Customer ID	Gender	Birth Date	Married	Dependents	Number of Dependents	Country	City	Number of Referrals	Tenure in Months	Avg Monthly Long Distance Charges	Internet Service	Internet Type	Avg Monthly GB Download	Premium Tech Support	Streaming Movies	Streaming Music	Contract	Paperless Billing	Payment Method	Monthly Charge	Total Refunds	Satisfaction Score
9129-UXERG	Female	1959/01/19	No	No	0	United States	Van Nuys	0	18	1.27	Yes	Fiber Optic	3	Yes	Yes	Yes	Month-to-Month	Yes	Credit Card	103.6	0.0	4
6229-LSCKB	Male	1955/12/22	No	No	0	United States	Encino	0	6	48.32	Yes	Fiber Optic	11	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.7	0.0	5
6127-IYJOZ	Male	1953/12/05	No	No	0	United States	Studio City	0	1	40.38	Yes	DSL	6	No	No	No	Month-to-Month	Yes	Credit Card	45.85	0.0	5
8065-QBYTO	Female	1956/03/29	No	No	0	United States	Pomona	0	71	3.91	Yes	Fiber Optic	12	Yes	No	No	One Year	Yes	Credit Card	99.65	0.0	4
7921-LMDFQ	Male	1955/11/24	No	No	0	United States	Chula Vista	0	51	4.14	Yes	Fiber Optic	21	No	Yes	Yes	One Year	Yes	Bank Withdrawal	94.0	0.0	4
5820-PTRYM	Female	1949/01/04	Yes	No	0	United States	Chula Vista	1	56	26.82	Yes	Cable	18	Yes	No	No	One Year	Yes	Credit Card	68.45	0.0	4
6211-WHMYA	Female	1947/06/09	No	No	0	United States	Chula Vista	0	64	0.0	Yes	DSL	21	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	43.85	0.0	5
3454-JFUBC	Male	1958/11/29	No	No	0	United States	Pala	0	68	10.48	No		0	No	No	No	Two Year	Yes	Credit Card	20.0	0.0	5
2451-YMUXS	Male	1945/03/31	No	No	0	United States	Vista	0	67	28.88	Yes	DSL	11	Yes	No	No	Two Year	Yes	Bank Withdrawal	64.55	0.0	3
4690-PKDQG	Female	1958/05/17	Yes	No	0	United States	San Diego	3	42	22.89	Yes	Fiber Optic	12	No	No	No	Month-to-Month	Yes	Bank Withdrawal	95.55	0.0	3
7789-CRUVC	Female	1947/07/20	Yes	No	0	United States	San Diego	1	61	33.75	Yes	Fiber Optic	29	Yes	No	No	Month-to-Month	Yes	Credit Card	94.2	0.0	3
9972-VAFJJ	Female	1947/12/02	Yes	No	0	United States	San Diego	1	53	47.64	Yes	Fiber Optic	25	Yes	No	No	One Year	Yes	Bank Withdrawal	94.0	0.0	3
5981-ZVXOT	Female	1952/08/17	No	No	0	United States	San Diego	0	35	10.73	Yes	Fiber Optic	3	No	Yes	Yes	One Year	Yes	Bank Withdrawal	108.35	0.0	3
2274-XUATA	Male	1946/08/17	Yes	No	0	United States	Earp	8	72	0.0	Yes	Cable	26	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	63.1	0.0	3
0666-UXTJO	Male	1944/08/19	Yes	No	0	United States	Morongo Valley	4	34	29.66	Yes	Fiber Optic	29	No	No	No	Month-to-Month	Yes	Credit Card	85.2	0.0	5
1035-IPQPU	Female	1947/11/03	Yes	No	0	United States	Parker Dam	2	63	18.14	Yes	Fiber Optic	2	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	103.5	0.0	4
2235-DWLJU	Female	1949/10/12	No	No	0	United States	Thousand Palms	0	6	0.0	Yes	DSL	24	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	44.4	0.0	5
3605-JISKB	Male	1957/02/15	Yes	No	0	United States	Twentynine Palms	2	55	9.08	Yes	Cable	23	No	No	No	One Year	No	Credit Card	60.0	0.0	4
3668-QPYBK	Male	1987/08/02	No	No	0	United States	Los Angeles	0	2	10.47	Yes	DSL	21	No	No	No	Month-to-Month	Yes	Credit Card	53.85	0.0	1
9237-HQITU	Female	2005/03/31	No	Yes	2	United States	Los Angeles	0	2	9.12	Yes	Fiber Optic	51	No	No	No	Month-to-Month	Yes	Bank Withdrawal	70.7	0.0	2
9305-CDSKC	Female	1993/08/26	No	Yes	2	United States	Los Angeles	0	8	12.15	Yes	Cable	26	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	99.65	0.0	3
7892-POOKP	Female	2001/07/20	Yes	Yes	3	United States	Los Angeles	0	28	4.89	Yes	Fiber Optic	47	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	104.8	0.0	3
0280-XJGEX	Male	1986/11/06	No	Yes	1	United States	Los Angeles	0	49	44.33	Yes	Fiber Optic	11	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	103.7	0.0	1
4190-MFLUW	Female	2003/08/02	Yes	No	0	United States	San Diego	6	10	9.41	Yes	Cable	69	Yes	No	No	Month-to-Month	No	Credit Card	55.2	0.0	1
1066-JKSGK	Male	1995/04/23	No	No	0	United States	Los Angeles	0	1	33.58	No		0	No	No	No	Month-to-Month	No	Credit Card	20.15	0.0	1
6467-CHFZW	Male	1963/04/08	Yes	Yes	1	United States	Los Angeles	1	47	31.35	Yes	Fiber Optic	16	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	99.35	0.0	1
8665-UTDHZ	Male	1997/02/18	Yes	No	0	United States	Los Angeles	1	1	0.0	Yes	DSL	58	No	No	No	Month-to-Month	No	Bank Withdrawal	30.2	0.0	1
8773-HHUOZ	Female	2004/07/31	No	No	0	United States	Los Angeles	0	17	40.55	Yes	Cable	41	No	Yes	Yes	Month-to-Month	Yes	Credit Card	64.7	0.0	1
6047-YHPVI	Male	1968/09/06	No	Yes	3	United States	Los Angeles	0	5	12.6	Yes	Fiber Optic	58	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.7	0.0	1
5380-WJKOV	Male	1973/11/24	No	Yes	1	United States	Los Angeles	0	34	21.69	Yes	Fiber Optic	28	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	106.35	0.0	2
8168-UQWWF	Female	1976/03/12	No	Yes	2	United States	Los Angeles	0	11	27.57	Yes	Cable	18	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	97.85	0.0	3
7760-OYPDY	Female	1992/09/11	No	Yes	2	United States	Los Angeles	0	2	5.85	Yes	Fiber Optic	19	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.65	0.0	1
9420-LOJKX	Female	1990/04/12	No	Yes	1	United States	Los Angeles	0	15	3.96	Yes	Fiber Optic	20	No	Yes	Yes	Month-to-Month	Yes	Credit Card	99.1	0.0	1
5698-BQJOH	Female	1983/03/18	No	Yes	2	United States	Beverly Hills	0	9	27.21	Yes	Fiber Optic	29	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	94.4	0.0	3
5919-TMRGD	Female	1992/06/12	No	Yes	3	United States	Huntington Park	0	1	13.13	Yes	Fiber Optic	57	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.35	0.0	1
9191-MYQKX	Female	1990/09/16	Yes	Yes	5	United States	Lynwood	1	7	8.69	Yes	Fiber Optic	53	No	No	No	Month-to-Month	Yes	Bank Withdrawal	75.15	0.0	1
8637-XJIVR	Female	1990/10/30	No	Yes	3	United States	Marina Del Rey	0	12	25.34	Yes	Fiber Optic	56	No	No	No	Month-to-Month	Yes	Bank Withdrawal	78.95	0.0	1
0278-YXOOG	Male	1994/08/18	No	No	0	United States	Inglewood	0	5	34.26	No		0	No	No	No	Month-to-Month	No	Credit Card	21.05	0.0	3
3192-NQECA	Male	1998/10/13	Yes	No	0	United States	Santa Monica	4	68	14.79	Yes	Fiber Optic	47	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	110.0	0.0	2
0486-HECZI	Male	1987/09/24	Yes	Yes	1	United States	Torrance	0	55	49.06	Yes	Fiber Optic	27	No	No	No	Month-to-Month	Yes	Bank Withdrawal	96.75	0.0	1
5299-RULOA	Female	1962/06/25	Yes	Yes	2	United States	Whittier	1	10	24.48	Yes	Fiber Optic	30	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	100.25	0.0	2
0404-SWRVG	Male	2003/11/29	No	Yes	2	United States	La Habra	0	3	14.6	Yes	Fiber Optic	71	No	No	Yes	Month-to-Month	Yes	Bank Withdrawal	74.4	8.74	1
6207-WIOLX	Female	1997/06/20	Yes	No	0	United States	Avalon	6	25	0.0	Yes	DSL	48	No	Yes	Yes	Month-to-Month	Yes	Credit Card	58.6	4.48	1
3091-FYHKI	Male	1960/02/20	No	No	0	United States	Harbor City	0	1	0.0	Yes	DSL	22	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	35.45	0.0	3
2372-HWUHI	Male	1979/02/25	No	No	0	United States	Lakewood	0	2	46.84	Yes	DSL	3	No	No	No	Month-to-Month	No	Bank Withdrawal	44.35	0.0	3
4080-OGPJL	Female	1971/07/01	No	No	0	United States	San Pedro	0	8	48.14	Yes	DSL	18	Yes	Yes	Yes	Month-to-Month	No	Bank Withdrawal	71.15	0.0	1
2135-RXIHG	Male	1961/04/09	No	No	0	United States	Carson	0	1	14.12	Yes	Cable	24	No	No	No	Month-to-Month	Yes	Bank Withdrawal	45.65	0.0	1
3874-EQOEP	Male	1992/07/10	No	Yes	4	United States	Long Beach	0	7	20.52	Yes	Cable	28	No	Yes	Yes	Month-to-Month	No	Credit Card	95.0	36.6	1
0867-MKZVY	Female	1998/01/03	Yes	Yes	1	United States	Altadena	5	20	36.6	Yes	Fiber Optic	51	No	No	Yes	Month-to-Month	No	Bank Withdrawal	82.4	33.43	1
3376-BMGFE	Female	1982/03/31	No	Yes	1	United States	Monrovia	0	4	33.5	Yes	Fiber Optic	27	No	No	No	Month-to-Month	Yes	Bank Withdrawal	70.9	8.74	1
1875-QIVME	Female	1998/02/27	Yes	Yes	3	United States	Tujunga	1	2	11.51	Yes	Fiber Optic	53	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	104.4	45.44	3
0691-JVSYA	Female	2000/09/01	Yes	No	0	United States	Pasadena	5	53	40.62	Yes	Fiber Optic	73	No	Yes	Yes	One Year	Yes	Bank Withdrawal	94.85	18.55	1
6317-YPKDH	Female	1970/12/04	No	No	0	United States	Glendale	0	1	0.0	Yes	DSL	27	No	No	No	Month-to-Month	No	Bank Withdrawal	29.95	0.0	1
9367-WXLCH	Male	1973/06/02	No	Yes	2	United States	Glendale	0	8	25.73	Yes	Fiber Optic	19	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	84.5	33.21	2
1918-ZBFQJ	Female	1976/10/30	No	Yes	3	United States	Glendale	0	13	33.54	Yes	Fiber Optic	76	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.25	48.25	1
1024-GUALD	Female	1995/11/23	Yes	No	0	United States	Glendale	4	1	0.0	Yes	DSL	29	No	No	Yes	Month-to-Month	Yes	Bank Withdrawal	24.8	0.0	1
2472-OVKUP	Male	1985/07/21	Yes	Yes	2	United States	Canoga Park	5	6	42.08	Yes	Fiber Optic	29	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	91.0	0.0	2
1285-OKIPP	Male	1962/07/16	No	Yes	3	United States	Mission Hills	0	1	23.2	Yes	Fiber Optic	21	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	79.9	0.0	2
7825-ECJRF	Female	1981/06/13	No	Yes	1	United States	Santa Clarita	0	19	28.35	Yes	Fiber Optic	19	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	106.6	21.72	1
7841-TZDMQ	Male	2005/09/19	No	No	0	United States	Sun Valley	0	2	49.81	Yes	DSL	41	No	No	Yes	Month-to-Month	Yes	Credit Card	46.0	0.0	3
9408-SSNVZ	Female	1985/11/28	No	Yes	2	United States	Stevenson Ranch	0	4	29.4	Yes	Fiber Optic	17	No	No	No	Month-to-Month	Yes	Bank Withdrawal	70.15	21.69	2
0742-MOABM	Male	1974/09/02	Yes	No	0	United States	Fallbrook	2	4	9.67	Yes	Cable	22	Yes	No	No	Month-to-Month	No	Credit Card	50.05	0.0	2
2232-DMLXU	Female	2002/04/16	Yes	No	0	United States	Van Nuys	0	1	35.6	Yes	DSL	58	No	No	Yes	Month-to-Month	No	Credit Card	55.2	0.0	2
8937-RDTHP	Male	1984/06/24	No	Yes	1	United States	Burbank	0	1	26.85	Yes	Fiber Optic	11	No	Yes	Yes	Month-to-Month	Yes	Credit Card	84.6	0.0	2
1251-KRREG	Male	2002/12/03	No	No	0	United States	North Hollywood	0	2	44.31	Yes	DSL	73	No	No	Yes	Month-to-Month	Yes	Credit Card	54.4	0.0	3
0322-YINQP	Male	1987/07/12	No	No	0	United States	Covina	0	1	11.35	Yes	DSL	9	No	No	No	Month-to-Month	Yes	Credit Card	48.55	0.0	1
4629-NRXKX	Female	1977/10/08	Yes	No	0	United States	El Monte	1	2	46.23	Yes	Fiber Optic	21	No	No	No	Month-to-Month	No	Bank Withdrawal	70.4	0.0	1
4959-JOSRX	Female	1983/03/11	Yes	No	0	United States	La Puente	3	2	30.19	Yes	Cable	16	No	No	No	Month-to-Month	Yes	Credit Card	44.6	0.0	2
6323-AYBRX	Male	1973/06/03	No	No	0	United States	Ontario	0	59	26.63	No		0	No	No	No	Two Year	No	Credit Card	19.35	14.22	3
6366-ZGQGL	Male	1964/02/10	No	No	0	United States	Pomona	0	1	0.0	Yes	Cable	29	No	No	No	Month-to-Month	No	Bank Withdrawal	24.8	0.0	2
5940-AHUHD	Male	1994/06/11	No	No	0	United States	Pomona	0	1	44.59	Yes	Fiber Optic	41	No	No	No	Month-to-Month	No	Credit Card	70.6	0.0	2
6432-TWQLB	Male	1973/08/15	Yes	No	0	United States	Rosemead	1	5	42.29	Yes	Fiber Optic	16	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	85.4	45.37	3
4484-GLZOU	Female	2004/08/11	Yes	No	0	United States	San Dimas	6	52	10.59	Yes	Fiber Optic	48	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	105.05	27.6	2
9512-UIBFX	Male	1972/01/11	Yes	No	0	United States	West Covina	6	18	1.51	Yes	Fiber Optic	28	No	Yes	Yes	Month-to-Month	No	Credit Card	95.15	10.17	3
5583-SXDAG	Male	1983/08/21	Yes	No	0	United States	Alhambra	1	1	19.15	Yes	Fiber Optic	18	No	No	No	Month-to-Month	No	Bank Withdrawal	70.0	0.0	3
3580-REOAC	Male	1990/03/25	No	No	0	United States	San Diego	0	10	49.58	Yes	DSL	17	No	No	No	Month-to-Month	Yes	Credit Card	44.85	0.0	2
6390-DSAZX	Female	2003/07/17	No	No	0	United States	San Diego	0	1	6.19	Yes	Fiber Optic	52	No	No	Yes	Month-to-Month	Yes	Credit Card	73.6	0.0	1
7563-BIUPC	Male	1994/10/29	No	No	0	United States	San Diego	0	5	5.78	Yes	Fiber Optic	52	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.6	36.44	2
2321-OMBXY	Female	1969/08/26	Yes	No	0	United States	San Diego	1	38	42.14	Yes	DSL	19	Yes	Yes	Yes	One Year	No	Credit Card	80.3	0.0	1
0122-OAHPZ	Female	1995/05/09	No	No	0	United States	San Diego	0	7	28.62	Yes	Fiber Optic	26	No	No	Yes	Month-to-Month	Yes	Bank Withdrawal	73.85	13.03	3
2868-SNELZ	Female	1970/09/19	No	No	0	United States	San Diego	0	2	5.32	Yes	Fiber Optic	20	No	No	No	Month-to-Month	No	Credit Card	80.6	0.0	1
4322-RCYMT	Male	1961/12/05	Yes	No	0	United States	San Diego	1	68	29.18	Yes	DSL	18	Yes	Yes	Yes	One Year	Yes	Bank Withdrawal	75.8	0.0	3
6680-NENYN	Female	2000/06/10	No	No	0	United States	San Diego	0	43	12.88	Yes	Fiber Optic	59	No	Yes	Yes	Two Year	Yes	Bank Withdrawal	104.6	0.0	1
1343-EHPYB	Male	1963/10/30	Yes	No	0	United States	San Diego	2	63	48.95	Yes	Fiber Optic	13	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	103.4	0.0	2
2034-GDRCN	Female	1977/01/09	No	No	0	United States	San Diego	0	2	10.53	Yes	Fiber Optic	8	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	90.4	0.0	3
0219-YTZUE	Male	1998/03/22	Yes	No	0	United States	San Diego	5	4	28.77	Yes	Fiber Optic	19	No	No	Yes	Month-to-Month	Yes	Bank Withdrawal	84.8	0.0	3
4572-DVCGN	Female	1984/09/19	No	No	0	United States	San Diego	0	10	27.1	Yes	Fiber Optic	11	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	80.25	0.0	3
1010-DIAUQ	Male	1970/03/06	No	No	0	United States	San Diego	0	5	20.86	Yes	Fiber Optic	8	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	96.5	0.0	3
0259-GBZSH	Male	2002/09/17	No	No	0	United States	San Diego	0	2	40.43	Yes	Cable	27	No	No	Yes	Month-to-Month	Yes	Bank Withdrawal	85.65	0.0	1
9601-BRXPO	Female	1976/10/25	Yes	No	0	United States	San Diego	1	25	8.91	Yes	Fiber Optic	10	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	104.95	0.0	3
6905-NIQIN	Male	1998/01/25	No	No	0	United States	San Diego	0	1	14.78	Yes	DSL	59	No	No	Yes	Month-to-Month	No	Credit Card	50.65	0.0	1
5167-ZFFMM	Male	1960/08/31	No	No	0	United States	San Diego	0	1	8.56	Yes	Fiber Optic	24	No	Yes	Yes	Month-to-Month	Yes	Credit Card	90.85	0.0	3
6599-CEBNN	Female	1961/08/29	No	No	0	United States	San Diego	0	34	1.55	Yes	Fiber Optic	14	No	No	No	Month-to-Month	Yes	Credit Card	73.95	0.0	3
0979-PHULV	Male	1994/09/25	Yes	No	0	United States	San Diego	2	69	48.8	Yes	Fiber Optic	26	No	Yes	Yes	Month-to-Month	Yes	Credit Card	99.45	0.0	3
4800-VHZKI	Female	1965/01/08	No	No	0	United States	San Diego	0	1	36.63	No		0	No	No	No	Month-to-Month	Yes	Credit Card	19.9	0.0	3
7989-CHGTL	Male	1972/12/21	No	No	0	United States	San Diego	0	1	14.17	No		0	No	No	No	Month-to-Month	Yes	Credit Card	19.6	0.0	1
0578-SKVMF	Female	2001/04/09	Yes	No	0	United States	Seeley	4	22	4.01	Yes	Cable	53	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	83.3	0.0	1
9063-ZGTUY	Female	2002/09/18	Yes	No	0	United States	Adelanto	3	61	46.27	No		0	No	No	No	Month-to-Month	Yes	Credit Card	19.4	0.0	3
2957-LOLHO	Male	1975/07/24	No	No	0	United States	Fallbrook	0	12	11.12	Yes	DSL	14	No	No	No	Month-to-Month	Yes	Bank Withdrawal	45.4	0.0	3
7752-XUSCI	Female	2004/11/01	No	No	0	United States	Crestline	0	60	10.7	Yes	Fiber Optic	71	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	105.9	0.0	2
4110-PFEUZ	Female	1970/08/13	No	No	0	United States	Daggett	0	1	29.78	Yes	Fiber Optic	13	No	No	No	Month-to-Month	No	Credit Card	69.55	0.0	1
0256-LTHVJ	Female	1966/02/17	Yes	No	0	United States	Ludlow	1	28	16.85	Yes	Fiber Optic	13	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	81.05	0.0	1
0880-TKATG	Male	2003/04/23	Yes	No	0	United States	Lucerne Valley	3	4	9.56	Yes	Fiber Optic	48	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	101.15	0.0	1
3811-VBYBZ	Male	1963/06/01	No	No	0	United States	Lytle Creek	0	7	47.03	Yes	Fiber Optic	2	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	99.8	0.0	1
4640-UHDOS	Female	1964/01/27	Yes	No	0	United States	Phelan	3	13	19.05	Yes	DSL	27	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	55.95	0.0	1
3583-EKAPL	Male	1999/07/16	No	No	0	United States	Redlands	0	1	47.22	Yes	Cable	53	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	55.0	0.0	1
9399-APLBT	Female	1972/04/11	Yes	No	0	United States	Rialto	0	1	21.91	Yes	Fiber Optic	8	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.7	0.0	1
2359-KMGLI	Male	1972/12/08	No	No	0	United States	Running Springs	0	24	49.3	Yes	Fiber Optic	20	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.25	0.0	1
0306-JAELE	Male	1963/09/19	No	No	0	United States	Fallbrook	0	5	31.09	Yes	Fiber Optic	11	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	96.1	0.0	1
6227-HWPWX	Female	1984/06/08	No	No	0	United States	Victorville	0	15	4.67	Yes	Fiber Optic	28	No	No	No	Month-to-Month	No	Bank Withdrawal	69.0	0.0	1
0447-BEMNG	Female	1996/03/11	Yes	No	0	United States	Wrightwood	3	48	0.0	Yes	Cable	58	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	45.3	0.0	1
5949-XIKAE	Female	1992/02/03	Yes	No	0	United States	San Bernardino	1	8	32.32	Yes	Cable	25	No	No	No	Month-to-Month	Yes	Bank Withdrawal	83.55	0.0	1
8372-JUXUI	Male	1992/01/06	No	No	0	United States	San Bernardino	0	1	14.02	Yes	Fiber Optic	2	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.35	0.0	1
0388-EOPEX	Female	1996/12/04	Yes	No	0	United States	Riverside	1	2	9.79	Yes	Fiber Optic	41	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.4	0.0	1
8205-OTCHB	Male	1973/04/22	No	No	0	United States	Riverside	0	22	0.0	Yes	DSL	16	No	Yes	Yes	One Year	Yes	Bank Withdrawal	43.75	0.0	3
7783-YKGDV	Female	1975/01/23	No	No	0	United States	March Air Reserve Base	0	12	16.07	Yes	Fiber Optic	14	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	99.7	0.0	1
7218-HKQFK	Male	1975/02/21	Yes	No	0	United States	Homeland	4	2	18.79	Yes	Fiber Optic	19	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	94.2	0.0	2
4636-QRJKY	Female	1960/05/24	Yes	No	0	United States	Idyllwild	1	6	36.12	Yes	Fiber Optic	23	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	80.5	0.0	3
9412-GHEEC	Male	1969/02/19	No	No	0	United States	Murrieta	0	40	35.58	Yes	Fiber Optic	8	Yes	Yes	Yes	Month-to-Month	No	Bank Withdrawal	104.8	0.0	1
6825-UYPFK	Female	1977/03/03	No	No	0	United States	Sun City	0	23	27.61	Yes	Fiber Optic	23	No	No	No	Month-to-Month	No	Bank Withdrawal	75.6	0.0	1
8397-MVTAZ	Male	2002/07/13	Yes	No	0	United States	Sun City	2	34	23.09	Yes	Fiber Optic	52	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	100.05	0.0	3
9282-IZGQK	Female	1973/04/26	No	No	0	United States	Irvine	0	1	30.52	Yes	Fiber Optic	30	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	85.0	0.0	3
1342-JPNKI	Male	1991/01/28	No	No	0	United States	Lake Forest	0	10	5.92	Yes	Fiber Optic	11	No	No	No	Month-to-Month	Yes	Bank Withdrawal	86.05	0.0	3
2817-NTQDO	Male	1972/12/16	No	No	0	United States	Huntington Beach	0	13	0.0	Yes	DSL	17	Yes	No	No	Month-to-Month	Yes	Credit Card	45.55	0.0	3
6986-IJDHX	Male	1995/06/12	Yes	No	0	United States	Huntington Beach	5	39	40.25	Yes	Fiber Optic	19	No	No	No	Month-to-Month	Yes	Credit Card	86.3	0.0	1
5301-GAUUY	Male	1993/04/12	No	No	0	United States	Newport Beach	0	32	1.49	Yes	Fiber Optic	21	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.35	0.0	1
0939-YAPAF	Female	1980/02/24	No	No	0	United States	Santa Ana	0	35	10.49	Yes	Fiber Optic	17	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	100.25	0.0	3
4710-FDUIZ	Male	1974/09/28	Yes	No	0	United States	Santa Ana	2	56	26.15	Yes	Fiber Optic	7	No	Yes	Yes	One Year	No	Credit Card	100.3	0.0	2
1218-VKFPE	Female	1976/04/10	Yes	No	0	United States	Anaheim	1	12	19.48	No		0	No	No	No	Month-to-Month	No	Credit Card	19.0	0.0	1
3627-FHKBK	Female	1996/10/16	No	No	0	United States	Anaheim	0	1	4.13	Yes	Fiber Optic	51	No	No	No	Month-to-Month	No	Mailed Check	75.3	0.0	1
0719-SYFRB	Female	1972/11/05	No	No	0	United States	Norco	0	12	36.24	Yes	DSL	30	Yes	No	No	Month-to-Month	Yes	Mailed Check	61.65	0.0	1
6543-CPZMK	Male	1992/11/26	Yes	No	0	United States	Ventura	1	9	0.0	Yes	DSL	9	No	No	No	Month-to-Month	Yes	Bank Withdrawal	29.95	0.0	2
4765-OXPPD	Female	2004/01/05	Yes	No	0	United States	Ventura	1	9	6.35	Yes	Cable	69	Yes	No	No	Month-to-Month	No	Mailed Check	65.0	0.0	1
1009-IRMNA	Female	1997/05/21	No	No	0	United States	Port Hueneme	0	7	16.04	No		0	No	No	No	Month-to-Month	No	Bank Withdrawal	20.0	0.0	3
7207-RMRDB	Female	2004/06/24	Yes	No	0	United States	Santa Barbara	7	65	34.14	Yes	Fiber Optic	26	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	105.5	0.0	1
0195-IESCP	Male	1998/02/20	Yes	No	0	United States	Armona	1	10	2.02	Yes	Fiber Optic	82	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	85.25	0.0	3
4580-TMHJU	Female	1967/10/25	Yes	No	0	United States	Avenal	3	43	37.25	Yes	DSL	20	No	No	No	Month-to-Month	No	Bank Withdrawal	56.15	0.0	2
0970-ETWGE	Male	1986/11/24	No	No	0	United States	Bodfish	0	1	42.46	Yes	Cable	27	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	89.55	0.0	2
0887-HJGAR	Male	1967/12/27	No	No	0	United States	Coalinga	0	1	5.55	Yes	DSL	13	No	No	No	Month-to-Month	Yes	Mailed Check	45.7	0.0	3
9576-ANLXO	Female	1994/09/27	No	No	0	United States	Earlimart	0	3	26.26	Yes	Fiber Optic	30	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.55	0.0	1
2024-BASKD	Female	2001/08/25	No	No	0	United States	Exeter	0	1	22.16	Yes	Fiber Optic	47	No	No	No	Month-to-Month	Yes	Mailed Check	74.6	0.0	3
4464-JCOLN	Male	1984/09/10	Yes	No	0	United States	Huron	2	2	15.14	No		0	No	No	No	One Year	No	Mailed Check	19.85	0.0	3
5650-VDUDS	Female	1976/05/09	No	No	0	United States	Kernville	0	4	0.0	Yes	Cable	16	No	No	No	Month-to-Month	Yes	Mailed Check	24.25	0.0	2
7538-GWHML	Female	1972/03/06	No	No	0	United States	Lemon Cove	0	2	7.64	Yes	Fiber Optic	27	No	No	No	Month-to-Month	No	Bank Withdrawal	69.65	0.0	2
3859-CVCET	Female	1977/11/09	No	No	0	United States	Lindsay	0	4	45.4	Yes	DSL	27	No	No	No	Month-to-Month	No	Mailed Check	45.65	0.0	1
3276-HDUEG	Female	2001/11/21	No	No	0	United States	Temecula	0	1	32.86	Yes	Fiber Optic	58	No	No	No	Month-to-Month	Yes	Mailed Check	75.05	0.0	2
0822-GAVAP	Female	2005/09/25	No	No	0	United States	Posey	0	2	0.0	Yes	DSL	76	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	34.7	0.0	1
1448-PWKYE	Male	1976/09/14	Yes	No	0	United States	Shafter	1	1	35.71	Yes	Cable	3	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	80.0	0.0	1
2276-YDAVZ	Female	1961/09/09	No	No	0	United States	San Diego	0	3	26.52	Yes	Fiber Optic	10	No	No	No	Month-to-Month	Yes	Credit Card	75.1	0.0	3
